id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-7265,2024-03-19,000001,Vente,155,,,LES FOURNEAUX,B046,02400,02094,Blesmes,02,,,020940000B0478,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,155,3.444746,49.036668
2024-7266,2024-03-01,000001,Vente,35264.88,,,LES HAUDICOURTS,B034,02340,02641,Renneval,02,,,02641000ZH0040,,,,,,,,,,,,,0,,,,,T,terres,,,9960,4.027877,49.748533
2024-7266,2024-03-01,000001,Vente,35264.88,,,LES HAUDICOURTS,B034,02340,02641,Renneval,02,,,02641000ZH0040,,,,,,,,,,,,,0,,,,,T,terres,,,29880,4.027877,49.748533
2024-7266,2024-03-01,000001,Vente,35264.88,,,LES HAUDICOURTS,B034,02340,02641,Renneval,02,,,02641000ZH0041,,,,,,,,,,,,,0,,,,,T,terres,,,19086,4.029063,49.748934
2024-7266,2024-03-01,000001,Vente,35264.88,,,LES HAUDICOURTS,B034,02340,02641,Renneval,02,,,02641000ZH0041,,,,,,,,,,,,,0,,,,,T,terres,,,6364,4.029063,49.748934
2024-7266,2024-03-01,000001,Vente,35264.88,,,LA CATELINETTE,B013,02340,02801,Vigneux-Hocquet,02,,,02801000ZM0036,,,,,,,,,,,,,0,,,,,T,terres,,,2790,4.022666,49.748446
2024-7266,2024-03-01,000001,Vente,35264.88,,,LA CATELINETTE,B013,02340,02801,Vigneux-Hocquet,02,,,02801000ZM0037,,,,,,,,,,,,,0,,,,,T,terres,,,2780,4.022541,49.748161
2024-7266,2024-03-01,000001,Vente,35264.88,,,LA MAIE,B066,02340,02801,Vigneux-Hocquet,02,,,02801000ZO0009,,,,,,,,,,,,,0,,,,,T,terres,,,1000,4.021767,49.739005
2024-7266,2024-03-01,000001,Vente,35264.88,,,LE FOND D AMOUR,B034,02340,02819,Vincy-Reuil-et-Magny,02,,,02819000ZO0016,,,,,,,,,,,,,0,,,,,T,terres,,,40080,4.054633,49.731313
2024-7267,2024-03-12,000001,Vente,180000,31,,RUE DU GENERAL DE GAULLE,0034,02450,02067,Bergues-sur-Sambre,02,,,020670000A0595,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,1550,3.712575,50.030834
2024-7267,2024-03-12,000001,Vente,180000,31,,RUE DU GENERAL DE GAULLE,0034,02450,02067,Bergues-sur-Sambre,02,,,020670000A0595,,,,,,,,,,,,,0,1,Maison,83,4,PA,pâtures,,,1212,3.712575,50.030834
2024-7268,2024-02-29,000001,Vente,1300,,,LA RUELLE QUINSOIR,B087,02840,02028,Athies-sous-Laon,02,,,02028000AC0119,,,,,,,,,,,,,0,,,,,J,jardins,,,313,3.68527,49.575364
2024-7269,2024-02-23,000001,Vente,20000,17,,RUE PORTE DES CHAMPS,0205,02140,02789,Vervins,02,,,02789000AD0061,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,77,3.907828,49.83604
2024-7269,2024-02-23,000001,Vente,20000,17,,RUE PORTE DES CHAMPS,0205,02140,02789,Vervins,02,,,02789000AD0061,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,77,3.907828,49.83604
2024-7269,2024-02-23,000001,Vente,20000,17,,RUE PORTE DES CHAMPS,0205,02140,02789,Vervins,02,,,02789000AD0061,,,,,,,,,,,,,0,2,Appartement,15,1,S,sols,,,77,3.907828,49.83604
2024-7269,2024-02-23,000001,Vente,20000,17,,RUE PORTE DES CHAMPS,0205,02140,02789,Vervins,02,,,02789000AD0061,,,,,,,,,,,,,0,2,Appartement,20,1,S,sols,,,77,3.907828,49.83604
2024-7269,2024-02-23,000001,Vente,20000,17,,RUE PORTE DES CHAMPS,0205,02140,02789,Vervins,02,,,02789000AD0061,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,77,3.907828,49.83604
2024-7270,2024-03-07,000001,Vente,1000,,,LES GRANDS JARDINS,B047,02840,02028,Athies-sous-Laon,02,,,02028000AC0053,,,,,,,,,,,,,0,,,,,J,jardins,,,279,3.687291,49.574243
2024-7271,2024-02-23,000001,Vente,92000,28,,CITE BOIS DU MORTEAU,A001,02000,02191,Chivy-lès-Étouvelles,02,,,021910000C0889,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,466,3.578895,49.529189
2024-7272,2024-02-28,000001,Vente,69000,2,,RUE CAMILLE GRISOT,0160,02500,02381,Hirson,02,,,02381000AV0371,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,104,4.091036,49.916526
2024-7272,2024-02-28,000001,Vente,69000,2,,RUE CAMILLE GRISOT,0160,02500,02381,Hirson,02,,,02381000AV0371,,,,,,,,,,,,,0,1,Maison,54,3,S,sols,,,104,4.091036,49.916526
2024-7272,2024-02-28,000001,Vente,69000,2,,RUE CAMILLE GRISOT,0160,02500,02381,Hirson,02,,,02381000AV0371,,,,,,,,,,,,,0,1,Maison,54,3,J,jardins,,,203,4.091036,49.916526
2024-7272,2024-02-28,000001,Vente,69000,2,,RUE CAMILLE GRISOT,0160,02500,02381,Hirson,02,,,02381000AV0371,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,203,4.091036,49.916526
2024-7273,2024-03-02,000001,Vente,535000,73,,RUE CAMILLE DESMOULINS,0890,02100,02691,Saint-Quentin,02,,,02691000AX1124,,,,,,,,,,,,,0,1,Maison,468,11,AG,terrains d'agrément,,,2350,3.2924,49.854864
2024-7273,2024-03-02,000001,Vente,535000,73,,RUE CAMILLE DESMOULINS,0890,02100,02691,Saint-Quentin,02,,,02691000AX1124,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,2350,3.2924,49.854864
2024-7273,2024-03-02,000001,Vente,535000,73,,RUE CAMILLE DESMOULINS,0890,02100,02691,Saint-Quentin,02,,,02691000AX1124,,,,,,,,,,,,,0,1,Maison,468,11,S,sols,,,510,3.2924,49.854864
2024-7273,2024-03-02,000001,Vente,535000,73,,RUE CAMILLE DESMOULINS,0890,02100,02691,Saint-Quentin,02,,,02691000AX1124,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,510,3.2924,49.854864
2024-7273,2024-03-02,000001,Vente,535000,75,,RUE CAMILLE DESMOULINS,0890,02100,02691,Saint-Quentin,02,,,02691000AX1125,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.292914,49.854647
2024-7274,2024-03-12,000001,Vente,4000,,,LE BOIS DE CROLET,B002,02000,02191,Chivy-lès-Étouvelles,02,,,021910000A0126,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1265,3.577774,49.537274
2024-7274,2024-03-12,000001,Vente,4000,,,LE BOIS DE CROLET,B002,02000,02191,Chivy-lès-Étouvelles,02,,,021910000A0127,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1265,3.577621,49.537414
2024-7274,2024-03-12,000001,Vente,4000,,,LE BOIS DE CROLET,B002,02000,02191,Chivy-lès-Étouvelles,02,,,021910000A0128,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2530,3.577243,49.537496
2024-7275,2024-03-01,000001,Vente,135000,13,,AV DES VAUCRISES,1126,02400,02168,Château-Thierry,02,,,02168000AW0382,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,42,0,S,sols,,,304,3.392585,49.046965
2024-7275,2024-03-01,000001,Vente,135000,13,,AV DES VAUCRISES,1126,02400,02168,Château-Thierry,02,,,02168000AW0382,,,,,,,,,,,,,0,1,Maison,44,3,S,sols,,,304,3.392585,49.046965
2024-7275,2024-03-01,000001,Vente,135000,,,SOUS LES HERISSONS,B203,02400,02168,Château-Thierry,02,,,02168000AW0558,,,,,,,,,,,,,0,,,,,L,landes,,,216,3.392189,49.047553
2024-7275,2024-03-01,000001,Vente,135000,,,LES TERRES ROUGES,B210,02400,02168,Château-Thierry,02,,,02168000AW0561,,,,,,,,,,,,,0,,,,,L,landes,,,165,3.39055,49.049316
2024-7276,2024-03-08,000001,Vente,200000,16,,RTE DE SOISSONS,0016,02600,02254,Cutry,02,,,02254000AB0160,,,,,,,,,,,,,0,1,Maison,156,6,S,sols,,,1097,3.178535,49.346309
2024-7277,2024-02-26,000001,Vente,40000,2,,RUE E HERRIOT,0048,02320,02018,Anizy-le-Grand,02,,,02018000AC0154,,,,,,,,,,,,,0,1,Maison,30,2,S,sols,,,348,3.454674,49.505772
2024-7278,2024-02-23,000001,Vente,260000,32,,AV DE BOURSONNE,0105,02600,02810,Villers-Cotterêts,02,,,02810000BK0126,,,,,,,,,,,,,0,1,Maison,148,4,S,sols,,,264,3.085902,49.242682
2024-7278,2024-02-23,000001,Vente,260000,32,,AV DE BOURSONNE,0105,02600,02810,Villers-Cotterêts,02,,,02810000BK0126,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,264,3.085902,49.242682
2024-7278,2024-02-23,000001,Vente,260000,,,LA COUTURE,B029,02600,02810,Villers-Cotterêts,02,,,02810000BK0127,,,,,,,,,,,,,0,,,,,J,jardins,,,589,3.08564,49.242817
2024-7279,2024-03-05,000001,Vente,159000,104,,RUE DU 102E RI,0015,02320,02768,Vauxaillon,02,,,02768000AC0241,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,331,3.406921,49.477544
2024-7279,2024-03-05,000001,Vente,159000,104,,RUE DU 102E RI,0015,02320,02768,Vauxaillon,02,,,02768000AC0241,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,331,3.406921,49.477544
2024-7280,2024-03-15,000001,Vente,1574,,,SECHELLES(HAMEAU),B055,02340,02004,Agnicourt-et-Séchelles,02,,,02004000AE0103,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1668,3.976611,49.710858
2024-7280,2024-03-15,000001,Vente,1574,,,SECHELLES(HAMEAU),B055,02340,02004,Agnicourt-et-Séchelles,02,,,02004000AE0109,,,,,,,,,,,,,0,,,,,PA,pâtures,,,431,3.976472,49.71055
2024-7281,2024-03-05,000001,Vente,20000,9001,,RUE LOUIS FRANCOIS,0032,02300,02704,Selens,02,,,02704000ZH0050,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,373,3.212952,49.498294
2024-7282,2024-03-08,000001,Vente,30000,14,,CHE DE LA DISTILLERIE,0043,02340,02200,Clermont-les-Fermes,02,,,022000000B0222,,,,,,,,,,,,,0,1,Maison,128,6,S,sols,,,205,3.946595,49.667293
2024-7282,2024-03-08,000001,Vente,30000,,,LA FOSSE AUX LOUPS,B018,02340,02200,Clermont-les-Fermes,02,,,022000000B0223,,,,,,,,,,,,,0,,,,,S,sols,,,207,3.946534,49.667336
2024-7283,2024-03-05,000001,Vente,20000,11,,HAM VERTE VALLEE,X222,02140,02404,Landouzy-la-Cour,02,,,02404000ZK0040,,,,,,,,,,,,,0,1,Maison,54,2,S,sols,,,304,3.961223,49.839855
2024-7283,2024-03-05,000001,Vente,20000,,,LA VERTE VALLEE,B055,02140,02404,Landouzy-la-Cour,02,,,02404000ZK0041,,,,,,,,,,,,,0,,,,,S,sols,,,3,3.961419,49.839891
2024-7283,2024-03-05,000001,Vente,20000,,,LA VERTE VALLEE,B055,02140,02404,Landouzy-la-Cour,02,,,02404000ZK0041,,,,,,,,,,,,,0,,,,,J,jardins,,,340,3.961419,49.839891
2024-7284,2024-02-27,000001,Vente,4000,5003,,RUE DES LISSES,0150,02140,02789,Vervins,02,,,02789000AB0287,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,50,3.906415,49.831011
2024-7285,2024-03-08,000001,Vente,7000,,,LA CRESSONNIERE,B020,02140,02109,La Bouteille,02,,,02109000ZA0015,,,,,,,,,,,,,0,,,,,PA,pâtures,,,7690,3.967514,49.852107
2024-7286,2024-03-07,000001,Vente,110000,14,,RUE DE LA FOLIE,0103,02240,02648,Ribemont,02,,,02648000AD0006,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,174,3.450767,49.795019
2024-7286,2024-03-07,000001,Vente,110000,14,,RUE DE LA FOLIE,0103,02240,02648,Ribemont,02,,,02648000AD0006,,,,,,,,,,,,,0,1,Maison,157,4,J,jardins,,,1007,3.450767,49.795019
2024-7286,2024-03-07,000001,Vente,110000,14,,RUE DE LA FOLIE,0103,02240,02648,Ribemont,02,,,02648000AD0006,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1007,3.450767,49.795019
2024-7286,2024-03-07,000001,Vente,110000,14,,RUE DE LA FOLIE,0103,02240,02648,Ribemont,02,,,02648000AD0006,,,,,,,,,,,,,0,1,Maison,157,4,S,sols,,,174,3.450767,49.795019
2024-7287,2024-03-02,000001,Vente,28000,,,LA PRAIRIE DU VILLAGE,B044,02140,02404,Landouzy-la-Cour,02,,,02404000ZE0007,,,,,,,,,,,,,0,,,,,PA,pâtures,,,11964,3.990994,49.845265
2024-7287,2024-03-02,000001,Vente,28000,,,LA PRAIRIE DU VILLAGE,B044,02140,02404,Landouzy-la-Cour,02,,,02404000ZE0007,,,,,,,,,,,,,0,,,,,PA,pâtures,,,11964,3.990994,49.845265
2024-7287,2024-03-02,000001,Vente,28000,,,LA PRAIRIE DU VILLAGE,B044,02140,02404,Landouzy-la-Cour,02,,,02404000ZE0007,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,370,3.990994,49.845265
2024-7287,2024-03-02,000001,Vente,28000,,,LA PRAIRIE DU VILLAGE,B044,02140,02404,Landouzy-la-Cour,02,,,02404000ZE0007,,,,,,,,,,,,,0,,,,,PA,pâtures,,,5982,3.990994,49.845265
2024-7288,2024-03-14,000001,Vente,51000,2,,CHE DE LA PATURE,0077,02870,02329,Fourdrain,02,,,02329000AE0105,,,,,,,,,,,,,0,,,,,S,sols,,,247,3.462814,49.621858
2024-7288,2024-03-14,000001,Vente,51000,,,LA SENCE DES PRES,B058,02870,02329,Fourdrain,02,,,02329000AE0108,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,684,3.462986,49.621635
2024-7289,2024-03-14,000001,Vente,102500,21,,RUE DE SAINT QUENTIN,0060,02120,02403,Landifay-et-Bertaignemont,02,,,02403000AB0201,,,,,,,,,,,,,0,1,Maison,100,4,J,jardins,,,477,3.605362,49.816248
2024-7289,2024-03-14,000001,Vente,102500,21,,RUE DE SAINT QUENTIN,0060,02120,02403,Landifay-et-Bertaignemont,02,,,02403000AB0201,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,195,3.605362,49.816248
2024-7289,2024-03-14,000001,Vente,102500,,,LE VILLAGE,B048,02120,02403,Landifay-et-Bertaignemont,02,,,02403000AB0356,,,,,,,,,,,,,0,,,,,S,sols,,,34,3.605747,49.816122
2024-7289,2024-03-14,000001,Vente,102500,,,LE VILLAGE,B048,02120,02403,Landifay-et-Bertaignemont,02,,,02403000AB0357,,,,,,,,,,,,,0,,,,,J,jardins,,,1695,3.605634,49.816054
2024-7289,2024-03-14,000001,Vente,102500,,,LE VILLAGE,B048,02120,02403,Landifay-et-Bertaignemont,02,,,02403000AB0357,,,,,,,,,,,,,0,,,,,S,sols,,,1181,3.605634,49.816054
2024-7290,2024-02-22,000001,Vente,130000,2,,RUE DE ST QUENTIN,0137,02190,02360,Villeneuve-sur-Aisne,02,,,02360000ZI0373,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,372,3.968083,49.439381
2024-7291,2024-02-23,000001,Vente,60000,4,,RUE DU MOULIN,0042,02360,02586,Parfondeval,02,,,025860000B0007,,,,,,,,,,,,,0,1,Maison,215,9,S,sols,,,1020,4.157244,49.742195
2024-7291,2024-02-23,000001,Vente,60000,,,LE JEREMIE,B093,02360,02586,Parfondeval,02,,,02586000ZM0033,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3540,4.15698,49.742325
2024-7292,2024-03-15,000001,Vente,20000,18,,RUE DU TREBUCHET,0980,02250,02468,Marle,02,,,02468000AB0351,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,70,3.772598,49.739854
2024-7293,2024-03-01,000001,Vente,56000,20,,RUE DU POINCON,0040,02130,02220,Coulonges-Cohan,02,,,022200000B1160,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,307,3.633612,49.197491
2024-7293,2024-03-01,000001,Vente,56000,20,,RUE DU POINCON,0040,02130,02220,Coulonges-Cohan,02,,,022200000B1160,,,,,,,,,,,,,0,1,Maison,96,3,S,sols,,,307,3.633612,49.197491
2024-7293,2024-03-01,000001,Vente,56000,,,COULONGES,B033,02130,02220,Coulonges-Cohan,02,,,022200000B1208,,,,,,,,,,,,,0,,,,,J,jardins,,,1545,3.633276,49.197491
2024-7293,2024-03-01,000001,Vente,56000,,,COULONGES,B033,02130,02220,Coulonges-Cohan,02,,,022200000B1208,,,,,,,,,,,,,0,,,,,S,sols,,,6,3.633276,49.197491
2024-7294,2024-02-27,000001,Vente,65000,1,,RUE DE CUIRY,0047,02130,02022,Arcy-Sainte-Restitue,02,,,020220000B0662,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,657,3.500006,49.266874
2024-7295,2024-03-14,000001,Vente,177100,11,Q,RUE CHATELAINE,0040,02300,02820,Viry-Noureuil,02,,,02820000AI0202,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,456,3.23813,49.632355
2024-7295,2024-03-14,000001,Vente,177100,11,Q,RUE CHATELAINE,0040,02300,02820,Viry-Noureuil,02,,,02820000AI0202,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,456,3.23813,49.632355
2024-7296,2024-03-18,000001,Vente,11000,,,LES AISANCES,B001,02140,02657,Rougeries,02,,,02657000AB0318,,,,,,,,,,,,,0,,,,,S,sols,,,1475,3.786934,49.801174
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B072,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0807,,,,,,,,,,,,,0,,,,,S,sols,,,381,3.540288,49.701283
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B072,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0807,,,,,,,,,,,,,0,,,,,J,jardins,,,607,3.540288,49.701283
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B072,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0808,,,,,,,,,,,,,0,,,,,S,sols,,,312,3.54042,49.70118
2024-7297,2024-03-15,000001,Vente,60000,3,,PL DE LA MAIRIE,0033,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0809,,,,,,,,,,,,,0,,,,,S,sols,,,252,3.540786,49.701271
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B072,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0812,,,,,,,,,,,,,0,,,,,S,sols,,,3810,3.540352,49.700988
2024-7297,2024-03-15,000001,Vente,60000,1,,PL DE LA MAIRIE,0033,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0922,,,,,,,,,,,,,0,,,,,S,sols,,,366,3.540606,49.70128
2024-7297,2024-03-15,000001,Vente,60000,1,,PL DE LA MAIRIE,0033,02270,02480,Mesbrecourt-Richecourt,02,,,024800000B0923,,,,,,,,,,,,,0,,,,,S,sols,,,19,3.540213,49.701436
2024-7297,2024-03-15,000001,Vente,60000,,,LA RUE DU RIEZ,B072,02270,02517,Montigny-sur-Crécy,02,,,02517000AB0001,,,,,,,,,,,,,0,,,,,S,sols,,,1563,3.578803,49.713001
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B065,02140,02688,Saint-Pierre-lès-Franqueville,02,,,026880000B0462,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1144,3.824426,49.820124
2024-7297,2024-03-15,000001,Vente,60000,,,LE VILLAGE,B065,02140,02688,Saint-Pierre-lès-Franqueville,02,,,026880000B0465,,,,,,,,,,,,,0,,,,,S,sols,,,350,3.824609,49.820067
2024-7298,2024-03-11,000001,Vente,139500,10,,RUE D ESTREES,0780,02200,02722,Soissons,02,,,02722000CM0182,,,22,54.49,,,,,,,,,1,2,Appartement,54,2,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,10,,RUE D ESTREES,0780,02200,02722,Soissons,02,,,02722000CM0182,,,371,,372,,,,,,,,2,2,Appartement,129,3,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,3,Q,AV DE REIMS,1865,02200,02722,Soissons,02,,,02722000CM0182,,,335,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,3,Q,AV DE REIMS,1865,02200,02722,Soissons,02,,,02722000CM0182,,,308,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,10,,RUE D ESTREES,0780,02200,02722,Soissons,02,,,02722000CM0182,,,371,,372,,,,,,,,2,3,Dépendance,,0,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,10,,RUE D ESTREES,0780,02200,02722,Soissons,02,,,02722000CM0182,,,371,,372,,,,,,,,2,3,Dépendance,,0,,,,,,3.331511,49.376825
2024-7298,2024-03-11,000001,Vente,139500,10,,RUE D ESTREES,0780,02200,02722,Soissons,02,,,02722000CM0182,,,22,54.49,,,,,,,,,1,3,Dépendance,,0,,,,,,3.331511,49.376825
2024-7299,2024-03-15,000001,Vente,320000,6,,RUE DU FREVENT,0040,02210,02538,Nanteuil-Notre-Dame,02,,,02538000ZC0048,,,,,,,,,,,,,0,1,Maison,102,4,,,,,,3.410341,49.191637
2024-7300,2024-03-11,000001,Vente,52000,2,,RUE DELLOYE,0065,02410,02680,Saint-Gobain,02,,,02680000AN0085,,,,,,,,,,,,,0,1,Maison,123,6,S,sols,,,163,3.376864,49.595749
2024-7301,2024-02-28,000001,Vente,150000,4,,RUE DE LOUISEVILLE,0035,02210,02665,Grand-Rozoy,02,,,026650000C0489,,,,,,,,,,,,,0,1,Maison,102,4,J,jardins,,,635,3.383197,49.234756
2024-7301,2024-02-28,000001,Vente,150000,4,,RUE DE LOUISEVILLE,0035,02210,02665,Grand-Rozoy,02,,,026650000C0489,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,229,3.383197,49.234756
2024-7302,2024-03-12,000001,Vente,10000,,,LA RUE DU BOIS,B102,02210,02203,Coincy,02,,,02203000ZH0276,,,,,,,,,,,,,0,,,,,J,jardins,,,1520,3.428712,49.159196
2024-7303,2024-03-18,000001,Vente,54000,20,,RUE CONDORCET,0060,02240,02648,Ribemont,02,,,02648000AB0114,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,90,0,S,sols,,,112,3.460344,49.796681
2024-7303,2024-03-18,000001,Vente,54000,20,,RUE CONDORCET,0060,02240,02648,Ribemont,02,,,02648000AB0114,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,112,3.460344,49.796681
2024-7303,2024-03-18,000001,Vente,54000,20,,RUE CONDORCET,0060,02240,02648,Ribemont,02,,,02648000AB0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,112,3.460344,49.796681
2024-7304,2024-03-18,000001,Vente,40000,6,,PL DE L HOTEL DE VILLE,0063,02120,02668,Sains-Richaumont,02,,,02668000AB0011,,,,,,,,,,,,,0,1,Maison,108,6,S,sols,,,658,3.701978,49.823993
2024-7304,2024-03-18,000001,Vente,40000,6,,PL DE L HOTEL DE VILLE,0063,02120,02668,Sains-Richaumont,02,,,02668000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,658,3.701978,49.823993
2024-7305,2024-03-15,000001,Vente,140000,6,,RUE DE GLAUX,0020,02370,02577,Ostel,02,,,02577000AB0047,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,543,3.571528,49.429258
2024-7305,2024-03-15,000001,Vente,140000,6,,RUE DE GLAUX,0020,02370,02577,Ostel,02,,,02577000AB0047,,,,,,,,,,,,,0,1,Maison,145,5,S,sols,,,543,3.571528,49.429258
2024-7306,2024-03-12,000001,Vente,159800,5,,RUE DE COUVRON,0018,02000,02180,Chéry-lès-Pouilly,02,,,02180000ZI0047,,,,,,,,,,,,,0,1,Maison,105,6,J,jardins,,,682,3.598967,49.658158
2024-7306,2024-03-12,000001,Vente,159800,5,,RUE DE COUVRON,0018,02000,02180,Chéry-lès-Pouilly,02,,,02180000ZI0047,,,,,,,,,,,,,0,1,Maison,105,6,S,sols,,,318,3.598967,49.658158
2024-7307,2024-03-07,000001,Vente,38640,5280,F,LES BOUILLONS,B015,02300,02820,Viry-Noureuil,02,,,02820000ZE0285,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,AB,terrains a bâtir,,,1150,3.251031,49.641181
2024-7308,2024-03-06,000001,Vente,70000,46,,RUE DU MARAIQUIEZ,2950,02700,02738,Tergnier,02,,,02738300AB0256,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,138,3.307961,49.65307
2024-7308,2024-03-06,000001,Vente,70000,46,,RUE DU MARAIQUIEZ,2950,02700,02738,Tergnier,02,,,02738300AB0256,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,138,3.307961,49.65307
2024-7308,2024-03-06,000001,Vente,70000,,,LE MARAIQUET,B249,02700,02738,Tergnier,02,,,02738300AB0781,,,,,,,,,,,,,0,,,,,J,jardins,,,365,3.307552,49.653072
2024-7309,2024-03-05,000001,Vente,93000,42,,RUE PASTEUR,0043,02700,02474,Mennessis,02,,,02474000AB0019,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,453,3.276107,49.691466
2024-7309,2024-03-05,000001,Vente,93000,42,,RUE PASTEUR,0043,02700,02474,Mennessis,02,,,02474000AB0019,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,453,3.276107,49.691466
2024-7310,2024-03-20,000001,Vente,85000,7,,LA CROIX THOMAS,A010,02370,02620,Presles-et-Boves,02,,,026200000B1028,,,,,,,,,,,,,0,1,Maison,131,4,S,sols,,,549,3.528149,49.395798
2024-7310,2024-03-20,000001,Vente,85000,7,,LA CROIX THOMAS,A010,02370,02620,Presles-et-Boves,02,,,026200000B1028,,,,,,,,,,,,,0,1,Maison,131,4,AG,terrains d'agrément,ETANG,Etangs,1210,3.528149,49.395798
2024-7311,2024-03-11,000001,Vente,23000,18,,RUE DE L ERMITAGE,0260,02110,02095,Bohain-en-Vermandois,02,,,02095000AH0638,,,,,,,,,,,,,0,1,Maison,26,1,S,sols,,,187,3.455525,49.982289
2024-7311,2024-03-11,000001,Vente,23000,18,,RUE DE L ERMITAGE,0260,02110,02095,Bohain-en-Vermandois,02,,,02095000AH0638,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,187,3.455525,49.982289
2024-7312,2024-02-08,000001,Vente,55000,,,RUE DE ST CLOUD,0040,02570,02162,La Chapelle-sur-Chézy,02,,,02162000ZD0125,,,,,,,,,,,,,0,,,,,J,jardins,,,1438,3.378165,48.942139
2024-7313,2024-03-12,000001,Vente,154060.97,,,LA COTTE DES BOULLES,B017,02360,02038,Les Autels,02,,,020380000C0192,,,,,,,,,,,,,0,,,,,T,terres,,,4338,4.206806,49.757859
2024-7313,2024-03-12,000001,Vente,154060.97,,,LA COTTE DES BOULLES,B017,02360,02038,Les Autels,02,,,020380000C0196,,,,,,,,,,,,,0,,,,,L,landes,,,2243,4.205395,49.759227
